Data structure size: 91805542720 bits, construction time: 101214103439 ns
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"errors","length"
"BM_run/1/iterations:100",100,2542.92,2525.46,ns,,,,,,0,1
"BM_run/2/iterations:100",100,6069.01,6079.97,ns,,,,,,0,2
"BM_run/3/iterations:100",100,6369.04,6375.2,ns,,,,,,0,3
"BM_run/4/iterations:100",100,6086.09,6094.81,ns,,,,,,0,4
"BM_run/5/iterations:100",100,5551.28,5560.1,ns,,,,,,0,5
"BM_run/6/iterations:100",100,5202.72,5197.92,ns,,,,,,0,6
"BM_run/7/iterations:100",100,4729.7,4737.71,ns,,,,,,0,7
"BM_run/8/iterations:100",100,4639.58,4632.13,ns,,,,,,0,8
"BM_run/9/iterations:100",100,4918.14,4927.28,ns,,,,,,0,9
"BM_run/10/iterations:100",100,4439.04,4432.96,ns,,,,,,0,10
"BM_run/20/iterations:100",100,3533.02,3539.13,ns,,,,,,0,20
"BM_run/30/iterations:100",100,3839.41,3846.4,ns,,,,,,0,30
"BM_run/40/iterations:100",100,4251.22,4247.87,ns,,,,,,0,40
"BM_run/50/iterations:100",100,3805.04,3812.06,ns,,,,,,0,50
"BM_run/60/iterations:100",100,3858.62,3855.52,ns,,,,,,0,60
"BM_run/70/iterations:100",100,3727.18,3734.5,ns,,,,,,0,70
"BM_run/80/iterations:100",100,4268.42,4263.46,ns,,,,,,0,80
"BM_run/90/iterations:100",100,3491.39,3497.34,ns,,,,,,0,90
"BM_run/100/iterations:100",100,3614.84,3621.05,ns,,,,,,0,100
"BM_run/200/iterations:100",100,3533.49,3526.2,ns,,,,,,0,200
"BM_run/300/iterations:100",100,3785.61,3791.93,ns,,,,,,0,300
"BM_run/400/iterations:100",100,3682.18,3670.87,ns,,,,,,0,400
"BM_run/500/iterations:100",100,3900.86,3907.39,ns,,,,,,0,500
"BM_run/600/iterations:100",100,4207.75,4201.19,ns,,,,,,0,600
"BM_run/700/iterations:100",100,3999.68,4005.93,ns,,,,,,0,700
"BM_run/800/iterations:100",100,4288.53,4293.8,ns,,,,,,0,800
"BM_run/900/iterations:100",100,3990.72,3984.49,ns,,,,,,0,900
"BM_run/1000/iterations:100",100,4010.86,4016.68,ns,,,,,,0,1000
"BM_run/2000/iterations:100",100,4157.87,4151.72,ns,,,,,,0,2000
"BM_run/3000/iterations:100",100,4228.66,4236.28,ns,,,,,,0,3000
"BM_run/4000/iterations:100",100,4350.07,4345.03,ns,,,,,,0,4000
"BM_run/5000/iterations:100",100,4193.95,4202.49,ns,,,,,,0,5000
"BM_run/6000/iterations:100",100,4590.15,4586.7,ns,,,,,,0,6000
"BM_run/7000/iterations:100",100,4408.85,4417.8,ns,,,,,,0,7000
"BM_run/8000/iterations:100",100,4711.06,4719.47,ns,,,,,,0,8000
